655	AA101	LHR-JFK	777	1.0000
1020	AA107	LHR-JFK	777	1.0000
840	AA105	LHR-JFK	777	0.9980
520	TS361	AMS-YYZ	330	0.6840
965	LH404	FRA-JFK	744	0.9970
565	LH400	FRA-JFK	388	1.0000
740	LH402	FRA-EWR	744	0.9990
670	LH408	DUS-EWR	333	1.0000
770	EI125	DUB-ORD	330	0.9990
1350	AM34	BCN-MEX	762	0.0000
750	EI121	DUB-MCO	332	0.9960
550	AA199	MXP-JFK	763	1.0000
780	NY245	RKV-KUS	F50	0.0000
670	LO1	WAW-ORD	763	0.9960
690	LO6	WAW-JFK	763	1.0000
660	UA951	BRU-IAD	777	1.0000
600	UA953	FRA-IAD	763	1.0000
600	EI7662	MAD-IAD	332	1.0000
635	UA955	LHR-SFO	777	0.3190
920	UA959	LHR-ORD	763	1.0000
955	KL621	AMS-ATL	777	1.0000
750	AB7450	DUS-JFK	332	0.9990
935	AF74	CDG-LAX	772	0.9260
395	LH8166	FRA-JFK	M1F	0.0050
335	LH8160	FRA-JFK	M1F	0.0000
750	AF72	CDG-LAX	772	0.9480
575	DL83	NCE-JFK	764	1.0000
635	LH428	MUC-CLT	346	1.0000
675	TS811	LGW-YYZ	330	0.9980
570	AF306	CDG-SEA	343	0.8250
640	US739	LIS-PHL	752	1.0000
580	US733	LGW-CLT	333	1.0000
525	DL15	FRA-ATL	764	1.0000
675	US735	MAN-PHL	333	1.0000
575	DL243	AMS-DTW	744	1.0000
570	DL241	FCO-ATL	333	1.0000
530	DL169	FCO-JFK	767	1.0000
750	DL247	AMS-MSP	333	0.0000
660	DL245	FCO-JFK	333	1.0000
635	DL163	AGP-JFK	752	1.0000
960	DL249	AMS-DTW	767	0.7900
585	DL161	MXP-JFK	764	1.0000
630	DL165	DUB-JFK	752	1.0000
685	VS43	LGW-LAS	744	0.9280
795	AC851	LHR-YYC	77W	0.6710
840	VS45	LHR-JFK	744	0.9950
725	AC857	LHR-YYZ	77W	1.0000
540	DL11	LGW-ATL	767	1.0000
625	AC855	LHR-YVR	77W	0.4950
1080	AC859	LHR-YYZ	763	0.9410
905	VS11	LHR-BOS	744	0.9970
820	UX63	MAD-CUN	332	0.5060
495	AZ620	FCO-LAX	772	0.9880
1035	AA91	LHR-ORD	763	0.9980
500	KL691	AMS-YYZ	777	0.9850
500	CO81	GVA-EWR	764	1.0000
990	KL695	AMS-YYZ	74M	0.8480
885	LH452	MUC-LAX	346	0.9450
990	S4311	LIS-YYZ	313	0.6580
790	LH450	FRA-LAX	744	0.2710
875	BA289	LHR-PHX	744	0.7680
640	AA55	MAN-ORD	757	1.0000
590	AA57	LHR-MIA	777	0.9910
570	AA51	LHR-DFW	777	1.0000
730	AA53	MAD-MIA	763	0.9750
525	LH454	FRA-SFO	388	0.6170
810	DE4048	FRA-SEA	763	0.9790
875	BA265	LHR-IAD	767	0.9940
660	VS39	LHR-ORD	343	0.6920
990	LX52	ZRH-BOS	343	0.6560
520	CO19	LHR-EWR	752	1.0000
555	LH440	FRA-IAH	744	1.0000
540	CO17	GLA-EWR	752	1.0000
770	LH442	FRA-DTW	333	1.0000
530	KL601	AMS-LAX	747	0.7240
570	AM6	CDG-MEX	762	1.0000
800	AF6802	CDG-ORD	74Y	0.9590
720	AA173	LHR-RDU	763	1.0000
540	AA171	BRU-JFK	757	1.0000
945	AF680	CDG-ATL	772	1.0000
710	LX86	ZRH-YUL	333	0.9970
