sim_start	formation_aircraft_count	formation_success_rate	formation_count	distance_penalty	hub_delay_sum	fuel_delay	config_phi_max	distance_success_rate	sim_finish	Q_avg	config_etah_slack	fuel_saved	fuel_direct	config_Z	fuel_saved_disregard_delay	distance_total	config_count_hubs	distance_solo	fuel_actual	alpha_effective	Q_sum	avg_formation_size	config_alpha	hub_delay_avg	distance_direct	config_lock_time	aircraft_count	distance_formation
0	482	0.9060150375939849	121	0.018187236708333776	4462.786005671472	508053.9288448237	15	0.4945946369930871	1996	0.7420728389495874	13.333333333333334	0.025783810338973256	30155441.90963541	0.2	0.042631645975647836	1946841.2805587398	10	983944.0241176332	28869865.78590462	0.04611006610076755	357.6791083737011	3.9834710743801653	0.13	9.258892127949112	1912066.0821212248	46.888888888888886	532	962897.2564411067
0	487	0.9154135338345865	111	0.021240946536864147	6771.458419355035	794666.1018130985	15	0.505863378503964	1999	0.7460912161891545	20.0	0.015160728423918357	30155441.909635417	0.2	0.04151305661046656	1952680.1755465143	10	964890.784806841	28903597.342527088	0.04452129266865118	363.34642228411826	4.387387387387387	0.13	13.904432072597608	1912066.082121226	46.888888888888886	532	987789.3907396732
0	497	0.9342105263157895	104	0.02032152807586196	9068.087040263264	1089922.027036552	15	0.513784777566232	1992	0.7433194759037034	26.666666666666668	0.007110223660649728	30155441.909635417	0.2	0.04325368427723231	1950922.1866919554	10	948568.0649534022	28851107.946035627	0.04647049300774819	369.4297795241406	4.778846153846154	0.13	18.24564796833655	1912066.0821212255	46.888888888888886	532	1002354.1217385533
0	503	0.9454887218045113	107	0.02195540285343145	10567.50395685046	1264570.9705183755	15	0.5191136220430894	1994	0.7448136333722093	33.333333333333336	0.0006146129707730319	30155441.909635417	0.2	0.042549696340064114	1954046.2632365786	10	939674.2298880742	28872337.013379987	0.04552936801217018	374.6412575862213	4.700934579439252	0.13	21.008954188569504	1912066.0821212248	46.888888888888886	532	1014372.0333485045
0	502	0.943609022556391	103	0.023251858741441866	11999.53372104794	1449696.6556058077	15	0.5258420400141997	1996	0.7611111216871917	40.0	-0.00569663569715817	30155441.90963543	0.2	0.04237749500037913	1956525.1725670109	10	927701.9844852397	28877529.82087563	0.045107606460404084	382.07778308697027	4.87378640776699	0.13	23.903453627585538	1912066.0821212258	46.888888888888886	532	1028823.188081771
0	502	0.943609022556391	105	0.02192317056717541	13136.11725006519	1579055.4966891112	15	0.5204257713532505	1994	0.751859920658601	46.666666666666671	-0.009616310254589644	30155441.909635436	0.2	0.04274755499470595	1953984.6329752798	10	937080.6731467218	28866370.498213634	0.045732179708747156	377.43368017061766	4.780952380952381	0.13	26.16756424315775	1912066.0821212255	46.888888888888886	532	1016903.9598285581
0	505	0.9492481203007519	102	0.023130314059207624	13521.778323690292	1640178.3227643021	15	0.5219437094158148	1989	0.749581893427372	53.333333333333336	-0.012409735079632389	30155441.90963542	0.2	0.04198105540121366	1956292.7711026494	10	935218.065449989	28889484.632178936	0.0447223681648483	378.53885618082285	4.950980392156863	0.13	26.775798660772857	1912066.0821212267	46.888888888888886	532	1021074.7056526603
0	504	0.9473684210526315	101	0.021028176974370316	13826.817563355524	1680507.0171843371	15	0.5170993635897755	1984	0.7440760067163025	60.0	-0.01265495790309501	30155441.909635425	0.2	0.04307319299650669	1952273.346082762	10	942754.0412700843	28856550.740366753	0.0461947402923005	375.0143073850164	4.99009900990099	0.13	27.43416183205461	1912066.0821212258	46.888888888888886	532	1009519.3048126777
0	65	0.12218045112781954	31	0.006744463241615373	10.054739137634108	799.4291055891241	15	0.06622038655000183	1999	0.7655172994028131	0.0	0.0015222526118239266	30155441.909635413	0.2	0.0015487628884095495	1924961.9415276314	10	1797490.2176656297	30108738.28032218	0.0018641870098848653	49.758624461182855	2.096774193548387	0.13	0.15468829442514012	1912066.0821212253	53.444444444444443	532	127471.72386200176
0	430	0.8082706766917294	135	0.016175734007894293	1891.3923362485762	197232.63338927014	15	0.43845610357412124	1998	0.7393268782890948	6.666666666666667	0.031043539176779045	30155441.909635425	0.2	0.037584071196847035	1942995.1544711357	10	1091077.0697783239	29022077.6339313	0.040823559456741466	317.9105576643108	3.185185185185185	0.13	4.398586828485061	1912066.0821212262	53.444444444444443	532	851918.084692812
0	470	0.8834586466165414	128	0.017303204028151775	4125.432269175209	456290.3640017107	15	0.4742745402756911	1997	0.7289966082341179	13.333333333333334	0.02573619699928742	30155441.90963542	0.2	0.04086747464293927	1945150.9516554782	10	1022615.3782922534	28923065.152046766	0.04435248620768807	342.6284058700354	3.671875	0.13	8.77751546633023	1912066.082121226	53.444444444444443	532	922535.573363225
0	482	0.9060150375939849	116	0.018963452288827787	6590.904515013202	760716.1825294907	15	0.4988213976986122	1981	0.7442002430905228	20.0	0.01730781761855782	30155441.909635406	0.2	0.042534315204269646	1948325.4560426176	10	976459.028887653	28872800.83832693	0.0458833294119918	358.70451716963197	4.155172413793103	0.13	13.674075757288803	1912066.082121226	53.444444444444443	532	971866.4271549645
0	496	0.9323308270676691	122	0.019754116072142613	8141.711789621249	933145.2254362678	15	0.5096439637458183	1985	0.746552718465472	26.666666666666668	0.012261630737712803	30155441.909635413	0.2	0.04320613582016364	1949837.2574450555	10	956114.4689014818	28852541.79077065	0.04649959921481377	370.2901483588741	4.065573770491803	0.13	16.414741511333165	1912066.082121226	53.444444444444443	532	993722.7885435737
0	496	0.9323308270676691	116	0.02151808584929027	9834.348047503408	1145225.6919834614	15	0.510397957966613	1982	0.745023838296314	33.333333333333336	0.003902386817883574	30155441.909635413	0.2	0.04187980049383888	1953210.0842258255	10	956295.6457571678	28892538.018656336	0.04483364868636942	369.53182379497173	4.275862068965517	0.13	19.827314611902032	1912066.082121225	53.444444444444443	532	996914.4384686576
0	503	0.9454887218045113	121	0.021505646540781242	10954.347679829434	1264519.3711364141	15	0.5243174220923527	1989	0.7573125806693906	40.0	0.0016051679838867683	30155441.90963541	0.2	0.043538540239737245	1953186.299445941	10	929096.6940543435	28842517.98860569	0.0466556183312246	380.9282280767035	4.1570247933884295	0.13	21.77802719647999	1912066.0821212255	53.444444444444443	532	1024089.6053915977
0	504	0.9473684210526315	119	0.02069414001659231	11911.777632001793	1383089.7361602082	15	0.5235604783824029	1999	0.7521528762563168	46.666666666666671	-0.0017541570095254144	30155441.909635417	0.2	0.044111187637215776	1951634.6453456187	10	929835.8768007952	28825249.55327633	0.047368722173120076	379.08504963318364	4.235294117647059	0.13	23.634479428574984	1912066.0821212248	53.444444444444443	532	1021798.7685448235
0	502	0.943609022556391	113	0.020208208913626402	11449.809400079934	1348614.2036014467	15	0.5251250118495738	1981	0.7591066641423875	53.333333333333336	-2.2639782670585973e-05	30155441.90963542	0.2	0.04469944413315263	1950705.5129653905	10	926341.257354411	28807510.418685142	0.048058042626818204	381.0715453994785	4.442477876106195	0.13	22.808385259123373	1912066.0821212258	53.444444444444443	532	1024364.2556109796
0	506	0.9511278195488722	116	0.020468589724018216	12333.012636907975	1444863.6148535667	15	0.5212567989373393	1995	0.7561656010299042	60.0	-0.0038356409380768675	30155441.909635406	0.2	0.04407821882837204	1951203.3782813759	10	934125.3512427035	28826243.742276236	0.0472947941378359	382.6197941211315	4.362068965517241	0.13	24.373542760687698	1912066.0821212255	53.444444444444443	532	1017078.0270386724
0	69	0.12969924812030076	32	0.007076374398289342	12.016728028688135	979.4504120774213	15	0.06750600946369023	1987	0.6979303867447987	0.0	0.0013168464755469733	30155441.90963541	0.2	0.0013493265305569713	1925596.5775925857	10	1795607.2368023712	30114752.371826068	0.0016994068319903886	48.157196685391106	2.15625	0.13	0.17415547867663964	1912066.0821212255	60.0	532	129989.3407902146
0	435	0.8176691729323309	149	0.014744596673173405	1868.1574018470073	186695.49097262783	15	0.44948570910152763	1981	0.7538392230112604	6.666666666666667	0.03389752989425965	30155441.909635425	0.2	0.04008863435666765	1940258.725314558	10	1068140.1563261177	28946551.42505632	0.04368854551002519	327.9200620098983	2.9194630872483223	0.13	4.294614716889672	1912066.0821212255	60.0	532	872118.5689884402
0	467	0.8778195488721805	144	0.015527890750561157	3668.3253131513957	385653.3181466401	15	0.4762661675536811	1996	0.734694400375075	13.333333333333334	0.02979334378876708	30155441.90963541	0.2	0.04258219030284893	1941756.4353522582	10	1016963.539564341	28871357.143572807	0.046386711031417394	343.10228497516005	3.2430555555555554	0.13	7.855086323664659	1912066.0821212262	60.0	532	924792.8957879172
0	489	0.9191729323308271	134	0.018267689027629208	5984.751364490506	660403.2385028788	15	0.5048852929550538	1993	0.7505053429814922	20.0	0.021928351219421494	30155441.90963541	0.2	0.04382832007021331	1946995.1107096933	10	963985.9138569726	28833779.549761184	0.04736739905652779	366.9971127179497	3.6492537313432836	0.13	12.238755346606352	1912066.0821212253	60.0	532	983009.1968527208
0	494	0.9285714285714286	134	0.01742900722931484	7322.189376378624	811073.2847680937	15	0.5092960636058546	1995	0.7457661724100105	26.666666666666668	0.018118159151639834	30155441.909635413	0.2	0.045014574306111	1945391.4956894452	10	954611.264762505	28798007.529060517	0.04877948103944625	368.4084891705452	3.6865671641791047	0.13	14.822245701171303	1912066.0821212265	60.0	532	990780.2309269401
0	502	0.943609022556391	136	0.019467370021322372	8819.87793848625	977425.1981551137	15	0.5294220464700654	1995	0.7639973136002483	33.333333333333336	0.01339143390486508	30155441.909635417	0.2	0.045804329762405116	1949288.9800470998	10	917292.4190690179	28774192.104275424	0.04935749601978613	383.5266514273246	3.6911764705882355	0.13	17.569477965112053	1912066.0821212258	60.0	532	1031996.560978082
0	504	0.9473684210526315	136	0.0181520991059001	10599.83090960952	1176412.9796823773	15	0.5114492522891997	1985	0.7401869769347204	40.0	0.005708154612413141	30155441.909635417	0.2	0.04471978585322367	1946774.09514092	10	951097.9398051134	28806897.005127195	0.048336303691695864	373.05423637509904	3.7058823529411766	0.13	21.031410534939525	1912066.0821212255	60.0	532	995676.1553358068
0	508	0.9548872180451128	138	0.019392003840489114	10738.068610779981	1188797.202106823	15	0.5179944448082825	1999	0.7492873154673385	46.666666666666671	0.005114727543190534	30155441.909635417	0.2	0.044537038304518495	1949144.8749289901	10	939498.6575892386	28812407.8382163	0.04794727398458762	380.63795625740795	3.681159420289855	0.13	21.137930336181064	1912066.0821212262	60.0	532	1009646.2173397515
0	509	0.956766917293233	138	0.019005828729288243	11499.326597602816	1274007.908628719	15	0.5159608494333014	1996	0.7429047781337634	53.333333333333336	0.0023771277000855795	30155441.909635413	0.2	0.04462515419050961	1948406.4825971026	10	943105.0187949506	28809750.66473498	0.04806908169704095	378.1385320700856	3.6884057971014492	0.13	22.591997244799245	1912066.0821212253	60.0	532	1005301.4638021521
0	506	0.9511278195488722	130	0.01798122104314337	11436.826196877912	1291773.6972410402	15	0.5110825520663044	1981	0.7346983722980049	60.0	0.002021377962097115	30155441.909635425	0.2	0.044858544836056446	1946447.364992945	10	951652.0782296174	28802712.666680947	0.048459510725476204	371.7573763827905	3.8923076923076922	0.13	22.602423313987966	1912066.082121226	60.0	532	994795.2867633277
