,9
"OIM",9
,9
"HND",9
"OKO",9
"KWJ",9
,9
"RSU",9
"SHO",9
"KAG",9
"MQB",-6
"CJU",9
,9
"PUS",9
,9.5
"USN",9
,9
"SSN",9
"OSN",9
"GMP",9
,9
"KPO",9
"TAE",9
"YEC",9
"OKA",9
,9
"DNA",9
"ISG",9
"UEO",9
"MMD",9
"MMY",9
"KTD",9
"SHI",9
,9
"RNJ",9
,9
"OGN",9
"MNL",8
"MYP",5
"CBO",8
"CGY",8
"PAG",8
,8
,3
"ZAM",8
"BAG",8
,8
,8
,8
,8
,8
,8
,8
,8
,3
,3
,-2
,8
"TAC",8
"BCD",8
"GEN",1
"DGT",8
,8
,8
"ILO",8
"KLO",8
,8
"AUW",-6
"PPS",8
"SJI",8
"COC",-3
"GHU",-3
,-3
"PRA",-3
"ROS",-3
"SFN",-3
"AEP",-3
"COR",-3
,-3
,-3
,-3
"LPG",-3
,-3
,-3
,-3
,-3
"MDZ",-3
"LGS",-3
"AFA",-3
"CTC",-3
"SDE",-3
,-3
"IRJ",-3
,-3
"TUC",-3
"UAQ",-3
"RCU",-3
"VDR",-3
,-3
,-3
,-3
"LUQ",-3
"CNQ",-3
"RES",-3
"FMA",-3
"IGR",-3
"AOL",-3
,-3
"PSS",-3
,-3
"SLA",-3
"JUJ",-3
"ORA",-3
,-3
"C47",-6
,-3
,-3
,-3
,-3
,-3
"EHL",-3
"CRD",-3
"EQS",-3
"REL",-3
"VDM",-3
"PMY",-3
,-4
"PUD",-3
"RGA",-3
"RGL",-3
"USH",-3
"ULA",-3
"PMQ",-3
"RZA",-3
"BHI",-3
,-3
,-3
,-3
,-3
,-3
"IWD",-6
"MDQ",-3
"NQN",-3
"MCD",-5
,-3
"RSA",-3
"BRC",-3
"TDL",-3
"VLG",-3
,-3
"CPC",-3
"CDJ",-3
,-3
,-3
"AQA",-3
"AJU",-3
,-3
"AFL",-4
"ARU",-3
"BEL",-3
"BGX",-3
"PLU",-3
"BFH",-3
,-3
"BSB",-3
"BAU",-3
"BVB",-4
,-3
"CAC",-3
,-4
"CNF",-3
"CGR",-4
"XAP",-3
"CLN",-3
,-3
,-3
"CAW",-3
"CMG",-4
"CWB",-3
"CRQ",-3
"CXJ",-3
"CGB",-4
"CZS",-5
"PPB",-3
"MAO",-4
,-4
,-3
"IGU",-3
"FLN",-3
"FEN",-2
,-3
,-3
"FOR",-3
"GIG",-3
,-4
"GYN",-3
,-3
"GRU",-3
,-3
"ATM",-3
,-4
,-4
"IOS",-3
"IPN",-3
,-3
"IMP",-3
,-3
"JDF",-3
"JPA",-3
"JOI",-3
"CPV",-3
"VCP",-3
,-3
"LIP",-3
"LDB",-3
"LAZ",-3
,-3
"MAB",-3
,-3
"MGF",-3
"MOC",-3
"GRM",-6
,-4
"MCZ",-3
"MCP",-3
,-3
,-3
"MNX",-4
"NVT",-3
"GEL",-3
"NAT",-3
,-3
"POA",-3
,-3
"POO",-3
"PFB",-3
"PET",-3
"PNZ",-3
"PNB",-3
"PMG",-4
"PVH",-4
"NPZ",-5
"RBR",-5
"REC",-3
"RIG",-3
"SDU",-3
"RAO",-3
"STU",-3
"SJK",-3
"SLZ",-3
"CGH",-3
"SJP",-3
"SSZ",-3
"SSA",-3
,-4
"THE",-3
"TFF",-4
,-5
,-3
,-4
"TBT",-4
"TUR",-3
,-4
"PAV",-3
"URG",-3
"UDI",-3
,-3
"UBA",-3
"VAG",-3
"BVH",-4
"VIX",-3
,-4
"QPS",-3
"ARI",-4
"BBA",-3
,-4
"CCH",-3
"CJC",-4
,-4
"PUQ",-4
"GXQ",-4
"IQQ",-4
"SCL",-4
"ANF",-4
,-4
,-3
"LSQ",-4
,-3
"CCP",-4
"IPC",-6
"ZOS",-4
,-4
,-4
,-4
"LSC",-4
,-4
"ZCO",-4
"PMC",-4
"WCH",-4
"ZAL",-4
"ATF",-5
,-5
"OCC",-5
"CUE",-5
"GPS",-6
"GYE",-5
,-5
,-5
,-5
,-5
,-5
,-5
"XMS",-5
"MCH",-5
,-5
"MEC",-5
,-5
,-5
"PVO",-5
,-5
"UIO",-5
,-5
,-5
"SNC",-5
,-5
,-5
,-5
"TPC",-5
"TUA",-5
,-7
"ASU",-4
,-3
,-4
,-4
,-4
,-4
"AXM",-5
"PUU",-5
,-5
"BGA",-5
"BOG",-5
"BAQ",-5
"BSC",-5
"BUN",-5
"CUC",-4
"CTG",-5
"CLO",-5
"TCO",-5
"CZU",-5
"EJA",-5
"FLA",-5
,-5
"MXY",-8
"GPI",-5
,-5
"IBE",-5
"IPI",-5
,-5
,-4
"LET",-4
"EOH",-5
"MGN",-5
"MTR",-5
"MVP",-5
"MZL",-5
"NVA",-5
"OCV",-5
"OTU",-5
,-5
"PCR",-4
"PEI",-5
,-5
"PPN",-5
"PSO",-5
"PVA",-5
,-5
"MDE",-5
"RCH",-5
"SJE",-5
"SMR",-5
"ADZ",-5
"SVI",-5
"TME",-5
"AUC",-4
"UIB",-5
"ULQ",-5
"VUP",-5
"VVC",-5
"BJO",-3
"CBB",-4
,-4
"CIJ",-4
"LPB",-4
,-4
"POI",-4
"PSZ",-4
,-4
"SRE",-4
"TJA",-4
"TDD",-4
,-4
"VVI",-4
"BYC",-3
"PBM",-3
"CAY",-3
,-3
,-5
,-5
,-5
"SWD",-8
,-5
"PCL",-5
"CHM",-5
,-5
,-5
"CIX",-5
"AYP",-5
"ANS",-5
"ATA",-5
"LIM",-5
"JJI",-5
,-5
"JUL",-5
"MGC",-5
,-5
,-5
"TBP",-5
"YMS",-5
,-5
"CHH",-5
"IQT",-5
"AQP",-5
,-5
"TRU",-5
"PIO",-5
"TPP",-5
"TCQ",-5
"PEM",-5
"PIU",-5
"TYL",-5
,9
"CUZ",-5
,-3
,-3
,-7
"MVD",-3
"STY",-3
"AGV",-4
"AAO",-4
,-4
"BLA",-4
"BNS",-4
,-4
"BRM",-4
"CBL",-4
,-4
,-4
,-4
"CAJ",-4
,-4
"CUP",-4
"CZE",-4
,-4
"CUM",-4
,-4
,-4
,-4
,-4
"GUI",-4
"GUQ",-4
,-4
,-4
"LSP",-4
,-4
"LFR",-4
,-4
"MAR",-4
"MRD",-4
"PMV",-4
"CCS",-4
"MUN",-4
"PYH",-4
"PBL",-4
,-4
"PZO",-4
,-4
"SVZ",-4
,-4
,-4
"STD",-4
"SFH",-4
"SFD",-4
"SOM",-4
"STB",-4
"TUV",-4
,-4
"VLN",-4
,1
"VLV",-4
"VDP",-4
,-4
"LTM",-4
"ANU",-4
"BGI",-4
"DCF",-4
"DOM",-4
"FDF",-4
"SFG",-4
"PTP",-4
"GND",-4
"STT",-4
"STX",-4
"BQN",-4
"FAJ",-4
"SIG",-4
"MAZ",-4
"PSE",-4
"SJU",-4
"SKB",-4
,1
"SLU",-4
"UVF",-4
"AUA",-4
"BON",-4
"CUR",-4
"EUX",-4
"SXM",-4
"AXA",-4
"TAB",-4
"POS",-4
"EIS",-4
"AET",-8
"CIW",-4
"MQS",-4
"SVD",-4
"ALA",6
,6
"TSE",6
"DMB",6
"FRU",5
"OSS",5
"CIT",6
"YAK",-9
"URA",5
"PWQ",6
"PLX",6
,5
"AKX",5
"GYD",4
"YKS",9
"MJZ",9
"BQS",9
"KHV",10
"MQT",-5
"PVS",12
"GDX",11
,12
"PKC",12
"UUS",10
"VVO",10
"HTA",9
"BTK",8
"IKT",8
"UUD",8
"KBP",2
"DOK",2
"DNK",2
"SIP",2
"IEV",2
"LWO",2
"IMT",-5
"ODS",2
"LED",3
"MMK",3
"GME",2
"VTB",2
"KGD",2
"MHP",2
"MSQ",2
"ABA",7
"BAX",6
"KEJ",7
"OMS",6
"KRR",3
"MCX",3
"MRV",3
"STW",3
"ROV",3
"AER",3
"ASF",5
"VOG",5
"CEK",5
"MQF",5
"GBZ",11
"NJC",5
"PEE",5
"SGC",5
"SVX",5
"ASB",5
"KRW",5
,5
"DYU",5
"BHK",5
"SKD",5
"IUD",3
"TAS",5
"BZK",3
"SVO",3
"KLD",3
"VOZ",3
"VKO",3
"SCW",3
"KZN",3
"REN",5
"UFA",5
"KBY",5
"AMD",5.5
"AKD",5.5
"IXU",5.5
"BOM",5.5
"PAB",5.5
"BHJ",5.5
"IXG",5.5
"BDQ",5.5
"BHO",5.5
"BHU",5.5
"NMB",5.5
,5.5
,5.5
"GOI",5.5
"IDR",5.5
"JLR",5.5
"JGA",5.5
"IXY",5.5
"HJR",5.5
"KLH",5.5
"IXK",5.5
"NAG",5.5
"ISK",5.5
"PNQ",5.5
"PBD",5.5
"RAJ",5.5
"RPR",5.5
"SSE",5.5
"STV",5.5
"UDR",5.5
"CMB",6
,6
,6
"RML",6
"GOY",6
"JAF",6
"TRR",6
"KIK",3
,7
"PNH",7
"REP",7
,7
,5.5
"IXA",5.5
"AJL",5.5
"IXB",5.5
,5.5
"BBI",6
"CCU",5.5
"COH",5.5
"DBD",5.5
"ESC",-5
,1
"GAY",5.5
,5.5
"IMF",5.5
,5.5
"IXW",5.5
"JRH",5.5
"IXH",5.5
"IXS",5.5
"IXI",5.5
"MOH",5.5
,5.5
,5.5
,5.5
"PAT",5.5
,5.5
"IXR",5.5
"RRK",5.5
,5.5
"VTZ",6
,5.5
"CXB",6
"CGP",6
"IRD",6
"JSR",6
"RJH",6
"SPD",6
"ZYL",6
,6
"DAC",6
"HKG",8
,8
"AGR",5.5
"IXD",5.5
"ATQ",5.5
,5.5
,5.5
"VNS",5.5
"KUU",5.5
,5.5
,5.5
,5.5
"IXC",5.5
,5.5
,5.5
"DED",5.5
"DEL",5.5
"GWL",5.5
,5.5
,5.5
"JDH",5.5
"JAI",5.5
"JSA",5.5
"IXJ",5
"KNU",5.5
"KTU",5.5
"LUH",5.5
"IXL",5.5
"LKO",5.5
"IXP",5.5
,5.5
"PGH",5.5
,5.5
,5.5
"SXR",5.5
"TNI",5.5
"BXH",5
"LPQ",7
"PKZ",7
,7
"ZVK",7
,7
"VTE",7
"MFM",8
"BWA",5.75
,1
,5.75
"KTM",5.75
"PKR",5.75
"SIF",5.75
"BIR",5.75
"AGX",5.5
"BLR",5.5
"BEP",5.5
,5.5
"VGA",5.5
"CJB",5.5
"COK",5.5
"CCJ",5.5
"CDP",5.5
,5.5
,5.5
"HYD",5.5
"IXM",5.5
"IXE",5.5
"MAA",5.5
,5.5
"IXZ",5.5
,5.5
"RJA",5.5
,5.5
,5.5
"TIR",5.5
"TRZ",5.5
"TRV",5.5
,5.5
"PBH",6
"MLE",5
"DMK",7
,7
,7
"NAH",8
"UTP",7
,7
"LPT",7
"PRH",7
"HHQ",7
,7
,7
,7
"PHS",7
,7
,8
"NAW",7
"KBV",7
,7
"PAN",7
"USM",7
,7
"HKT",7
,7
"HDY",7
"TST",7
"UTH",7
"SNO",7
,7
"LOE",7
,7
,7
,1
"OKB",-10
,3
"DAD",7
,7
,7
"HAN",7
"NHA",7
,7
,3
,7
"SGN",7
,6.5
,6.5
,6.5
"BMQ",3
,6
"HEH",6.5
,6.5
"KET",6.5
"MWA",-5
"KYP",6.5
,1
"LSH",6.5
,6.5
"MDL",6.5
"MGZ",6.5
"MYT",6.5
,6.5
"MOG",6.5
,6.5
,6.5
,6.5
,1
"PBU",6.5
,6.5
,6.5
"AKY",6.5
"SNW",6.5
"THL",7
,6.5
"RGN",6.5
"UPG",8
"BIK",9
"NBX",9
"TIM",9
"DJJ",9
"WMX",9
"MKQ",9
"GTO",8
"ICN",9
"PLW",8
"MDC",8
"PSJ",8
"OTI",9
"TTE",9
"LUW",8
,3
"AMQ",9
"FKQ",9
"KNG",9
"BXB",9
"MKW",9
"SOQ",9
"BTU",8
"KCH",8
"LMN",8
"MUR",8
"MYY",8
"SBW",8
"LDU",8
"BKI",8
"LBU",8
"TWU",8
"BWN",8
"PKU",7
"DUM",7
"CGK",7
"GNS",7
,7
"PDG",7
"MES",7
,7
,7
"KTG",7
,3
"PNK",7
,3
,1
"DJB",7
"BKS",7
"PLM",7
"RGT",7
,7
"BZY",3
"BTJ",7
,8
"AOR",8
,8
"KBR",8
"KUA",8
"KTE",8
,8
"IPH",8
"JHB",8
"KUL",8
"LGK",8
"MKZ",8
"TGG",8
"PEN",8
,8
"DIL",8
,8
,8
"QPG",8
,8
"XSP",8
"SIN",8
,10
"ABM",10
"ASP",9.5
"BNE",10
"OOL",10
"CNS",10
"CTL",10
"ISA",10
"MCY",10
"MKY",10
"PPP",10
"ROK",10
"TSV",10
"WEI",10
"AVV",10
"ABX",10
"MEB",10
,10
"HBA",10
"LST",10
"MBW",10
"MEL",10
,10
"ADL",9.5
,9.5
"JAD",8
"KTA",8
"KGI",8
"KNX",8
"LEA",8
"PHE",8
,9.5
"PER",8
"UMR",9.5
"XCH",7
"BWU",10
"CBR",10
"CFS",10
"CDU",10
"DBO",10
"NLK",11.5
"RCM",10
"SYD",10
"TMW",10
"WGA",10
"PEK",8
,8
"HLD",8
"TSN",8
"TYN",8
"CAN",8
"CSX",8
"KWL",8
"NNG",8
"SZX",8
"CGO",8
"WUH",8
"FNJ",9
"ZGC",8
"XIY",8
"ULN",8
,8
"KMG",8
"XMN",8
"KHN",8
"FOC",8
"HGH",8
"NGB",8
"NKG",8
"HFE",8
"TAO",8
"SHA",8
"YNT",8
"CKG",8
"KWE",8
"CTU",8
"XIC",8
"KHG",8
"HTN",8
"URC",8
"HRB",8
"HOJ",1
,8
"DLC",8
"PVG",8
"TOD",8
"SZB",8
"NTQ",9
"HBE",2
"BTI",-9
"K03",-9
"LUR",-9
"PIZ",-9
"ITO",-10
"ORL",-5
"BTT",-9
"Z84",-9
"UTO",-9
"FYU",-9
"SVW",-9
"FRN",-9
"TLJ",-9
"CZF",-9
"BED",-5
"SNP",-11
"EHM",-9
"PBV",-11
"ILI",-9
"PTU",-9
"7AK",-9
"OSC",-5
"OAR",-8
"MHR",-8
"BYS",-8
"NXP",-8
"FSM",-6
"MRI",-9
"GNT",-7
"PNC",-6
"SVN",-5
"GFK",-6
"PBF",-6
"NSE",-6
"HNM",-10
"PRC",-7
"TTN",-5
"BOS",-5
"SUU",-8
"RME",-5
"ENV",-7
"BFM",-6
"OAK",-8
"OMA",-6
"NOW",-8
"OGG",-10
"ICT",-6
"MCI",-6
"MSN",-6
"DLG",-9
"HRO",-6
"PHX",-7
"BGR",-5
"FXE",-5
"GGG",-6
"AND",-5
"GEG",-8
"HWO",-5
"SFO",-8
"CTB",-7
"ARA",-6
"GNV",-5
"MEM",-6
"DUG",-7
"BIG",-9
"CNW",-6
"ANN",-9
"CAR",-4
"LRF",-6
"HUA",-6
"POB",-5
"DHT",-6
"DLF",-6
"LAX",-8
"ANB",-6
"CLE",-5
"DOV",-5
"CVG",-5
"FME",-5
"NID",-8
"HON",-6
"JNU",-9
"LFT",-6
"EWR",-5
"BOI",-7
"INS",-8
"GCK",-6
"MOT",-6
"HHI",-10
"MXF",-6
"RBM",-6
"DAL",-6
"FCS",-7
"HLN",-7
"NKX",-8
"LUF",-7
"HRT",-6
"HHR",-8
"HUL",-4
"END",-6
"NTD",-8
"EDW",-8
"LCH",-6
"KOA",-10
"MYR",-5
"NLC",-8
"ACK",-5
"FAF",-5
"HOP",-6
"DCA",-5
"NHK",-5
"PSX",-6
"BYH",-6
"ACY",-5
"TIK",-6
"ECG",-5
"PUB",-7
"PQI",-4
"IKR",-7
"GRF",-8
"ADQ",-9
"UPP",-10
"FLL",-5
"MKO",-6
"INL",-6
"SLC",-7
"CDS",-6
"BIX",-6
"LSF",-5
"NQI",-6
"FRI",-6
"MDT",-5
"LNK",-6
"LAN",-5
"MUE",-10
"MSS",-5
"HKY",-5
"SPG",-5
"FMY",-5
"IAH",-6
"MLT",-5
"ADW",-5
"INT",-5
"VCV",-8
"CEW",-6
"GTB",-5
"PHN",-5
"BFL",-8
"ELP",-7
"HRL",-6
"CAE",-5
"DMA",-7
"NPA",-6
"PNS",-6
"RDR",-6
"HOU",-6
"BKF",-7
"ORT",-9
"PAQ",-9
"PIT",-5
"BRW",-9
"EFD",-6
"NUW",-8
"ALI",-6
"VAD",-5
"MIA",-5
"SEA",-8
"CHA",-5
"BDR",-5
"JAN",-6
"GLS",-6
"LGB",-8
"HDH",-10
"IPT",-5
"IND",-5
"SZL",-6
,-5
"GWO",-6
"HPN",-5
"FOK",-5
"JBR",-6
"TNX",-8
"LNA",-5
"NZY",-8
"BIF",-7
"YUM",-7
"CNM",-7
"DLH",-6
"BET",-9
"LOU",-5
"FHU",-7
"LIH",-10
"HUF",-5
"HVR",-7
"MWH",-8
"MPV",-5
,-8
"RIC",-5
"SHV",-6
"CDV",-9
"ORF",-5
"BPT",-6
"SAV",-5
"HIF",-7
"OME",-9
"SPB",-8
"PIE",-5
"MNM",-5
"CXO",-6
"SCC",-9
"SAT",-6
"ROC",-5
"COF",-5
"TEB",-5
"RCA",-7
"RDU",-5
"DAY",-5
"ENA",-9
"MLC",-6
"IAG",-5
"CFD",-6
,-5
"PHF",-5
"ESF",-6
"LTS",-6
"TUS",-7
"MIB",-6
"BAB",-8
"IKK",-6
"GSB",-5
"PVD",-5
"SBY",-5
"RIU",-8
"BUR",-8
"DTW",-5
"TPA",-5
"PMB",-6
"POE",-6
"EIL",-9
"HIB",-6
"LFK",-6
"MAF",-6
"GRB",-6
"ADM",-6
"WRI",-5
"NKT",-5
"SBO",-5
"AGS",-5
"ISN",-7
"LIT",-6
"SWF",-5
"BDE",-6
"SAC",-8
"HOM",-9
"TBN",-6
"MGE",-5
"SKA",-8
"HTL",-5
"PAM",-6
"DFW",-6
"MLB",-5
"TCM",-8
"AUS",-6
"LCK",-5
,-5
"TYS",-5
"HLR",-6
"STL",-6
"MIV",-5
"SPS",-6
"LUK",-5
"ATL",-5
"MER",-8
"MCC",-8
"GRR",-5
"INK",-6
"FAT",-8
"VRB",-5
"IPL",-8
"BNA",-6
"LRD",-6
"EDF",-9
"OTZ",-9
"AOO",-5
"DYS",-6
"ELD",-6
"LGA",-5
"TLH",-5
"DPA",-6
"ACT",-6
"AUG",-5
"INJ",-6
"NIP",-5
"MKL",-6
"MKK",-10
"FTK",-6
,-5
"SJT",-6
"CXL",-8
"CIC",-8
"BTV",-5
"JAX",-5
"DRO",-7
"IAD",-5
"CLL",-6
"SFF",-8
"MKE",-6
"ABI",-6
"COU",-6
"PDX",-8
"TNT",-5
"PBI",-5
"FTW",-6
"OGS",-5
"FMH",-5
"BFI",-8
"SKF",-6
"HNL",-10
"DSM",-6
"EWN",-5
"SAN",-8
"MLU",-6
"SSC",-5
"ONT",-8
"GVT",-6
"ROW",-7
"DET",-5
"BRO",-6
"DHN",-6
"WWD",-5
"NFL",-8
"MTC",-5
"FMN",-7
"CRP",-6
"SYR",-5
"NQX",-5
"MDW",-6
"SJC",-8
"HOB",-7
"PNE",-5
"DEN",-7
"PHL",-5
"SUX",-6
"MCN",-5
"TCS",-7
"PMD",-8
"RND",-6
"NJK",-8
"CMH",-5
"FYV",-6
"FSI",-6
"PNM",-6
"FFO",-5
"GAL",-9
,-7
"MWL",-6
"IAB",-6
"NBG",-6
"NBC",-5
"TXK",-6
"PBG",-5
"APG",-5
"TCC",-7
"ANC",-9
"GRK",-6
"ZUN",-7
"BLI",-8
"NQA",-6
"EKN",-5
"HFD",-5
"SFZ",-5
"MOB",-6
"NUQ",-8
"SAF",-7
"BKH",-10
"DRI",-6
"BSF",-10
"OLS",-7
"MCF",-5
"BLV",-6
"OPF",-5
"DRT",-6
"RSW",-5
"AKN",-9
"MUI",-5
"JHM",-10
"JFK",-5
"HST",-5
"RAL",-8
"FLV",-6
"WAL",-5
"HMN",-7
"NXX",-5
"CYS",-7
"SCK",-8
"CHS",-5
"RNO",-8
"KTN",-9
"YIP",-5
"VBG",-8
"BHM",-6
"NEL",-5
"SYA",-10
"LSV",-8
"RIV",-8
"MOD",-8
"SMF",-8
"UGN",-6
"COS",-7
"BUF",-5
"SKY",-5
"PAE",-8
"MUO",-7
"CDC",-7
"BDL",-5
"MFE",-6
"NGU",-5
"CEF",-5
"LBB",-6
"ORD",-6
"BCT",-5
"FAI",-9
"NYG",-5
"CVS",-7
"NGF",-10
"OFF",-6
"GKN",-9
"ART",-5
"PSP",-8
"AMA",-6
"FOD",-6
"BAD",-6
"FOE",-6
"COT",-6
"ILM",-5
"BTR",-6
"NMM",-6
"TYR",-6
"BWI",-5
"HBR",-6
"LNY",-10
"AEX",-6
"WSD",-7
"CDB",-9
"TUL",-6
"SIT",-9
"ISP",-5
"MSP",-6
"ILG",-5
"DUT",-9
"MSY",-6
"PWM",-5
"OKC",-6
"ALB",-5
"VDZ",-9
"LFI",-5
"SNA",-8
"CBM",-6
"TMB",-5
"NTU",-5
"GUS",-5
"CPR",-7
"VPS",-6
"SEM",-6
"EYW",-5
"CLT",-5
"LAS",-8
"MCO",-5
"FLO",-5
"GTF",-7
"YNG",-5
"FBK",-9
"MMV",-8
"WRB",-5
"BKK",7
,8
,8
,8
"KDI",8
"SBG",7
,7
,7
"MLG",7
,7
"BDO",7
"CBN",7
"JOG",7
"CXP",7
"PCB",7
"SRG",7
"BTH",7
"TJQ",7
"PGK",7
"TNJ",7
"SIQ",7
"BDJ",8
,8
"PKN",7
"PKY",7
,1
"MOF",8
"ENE",8
"RTG",8
"KOE",8
"LBJ",8
"BPN",8
"TRK",8
"SRI",8
,8
"AMI",8
"BMU",8
,-1
"WGP",8
"SUB",7
"SOC",7
"CNX",7
"CEI",7
"NST",7
"DPS",8
"NAK",7
"KOP",7
"UBP",7
"KKC",7
"THS",7
"ATH",2
"NGO",9
"UKB",9
"PUW",-8
"LWS",-8
"ELM",-5
"ITH",-5
"MRY",-8
"SBA",-8
"DAB",-5
"BER",1
"LPX",2
"RIX",2
"SQQ",2
"HLJ",2
"KUN",2
,2
"PLQ",2
"VNO",2
"PNV",2
,4
,4
"EVN",4
"LWN",4
"ASA",3
"ASM",3
"MSW",3
"GZA",2
"RIY",3
"BUS",2
"KUT",4
"TBS",4
"TAI",3
"HOD",3
"ADE",3
"AXK",3
"AAY",3
"SAH",3
"FMM",1
"BHN",3
,-8
"SCT",3
,3
"NAV",2
"EZE",-3
"EBL",3
"EMD",10
,2
"KIX",9
"JRB",-5
"TAG",8
"JAV",-3
"JCH",-3
"JEG",-3
"PMI",1
"DRW",9.5
"URT",7
"NYU",6.5
"MPH",8
"NSB",-5
"TKA",-9
"GZM",1
"HVN",-5
"AVL",-5
"GSO",-5
"FSD",-6
"AYQ",9.5
"MHT",-5
"APF",-5
"RDN",8
"SDF",-5
"CHO",-5
"ROA",-5
"LEX",-5
"EVV",-6
"ABQ",-7
"BZN",-7
"BIL",-7
"BTM",-7
"TVC",-5
"FRS",-6
"BHB",-5
"RKD",-5
"JAC",-7
"RFD",-6
"DME",3
"SYX",8
"MFN",12
"TSS",-5
"LJG",8
"GSP",-5
"QKL",1
"ZWS",1
"BMI",-6
"GPT",-6
"AZO",-5
"TOL",-5
"FWA",-5
"DEC",-6
"CID",-6
"LSE",-6
"CWA",-6
"PIA",-6
"ATW",-6
"RST",-6
"CMI",-6
"MHK",-6
"KGC",9.5
"HVB",10
"BSL",1
"DLU",8
"JHG",8
"MZV",8
"SSH",2
"FKL",-5
"NBO",3
"SEU",3
"FTE",-3
"ARM",10
"GJT",-7
"SGU",-7
"DWH",-6
"S46",-6
"SRQ",-5
"VNY",-8
"BDA",-4
"X21",-5
"MLI",-6
"PFN",-6
"HIR",11
"PPT",-10
"INU",12
"FUN",12
"OVB",6
"DWS",5.75
,1
"XKH",7
"HUI",7
"BIS",-6
"TEX",-7
"INC",8
"HGN",7
"RAP",-7
"CLD",-8
"FNT",-5
"DVO",8
"FNC",0
"STM",-4
"KOS",7
"YOA",-7
"NPE",12
"LEV",12
"LXA",8
"RDD",-8
"EUG",-8
"IDA",-7
"MFR",-8
"KBZ",-3
"RDM",-8
"PCN",12
"WDH",1
"YWH",-8
"CXH",-8
"TNA",8
"CZX",8
"YBP",8
"TJM",5
"CAK",-5
"HSV",-6
"PKB",-5
"MGM",-6
"TRI",-5
"PAH",-6
"KUF",3
"JIB",3
"HAK",8
"MFA",3
"FCA",-7
,3
"PGA",-7
"UII",-6
"SNV",-4
"MBS",-5
"BGM",-5
"BGW",3
"NNT",7
"ROI",7
"BFV",7
"UNN",7
"TDX",7
"BLH",-8
,3
,3
,3
"CRK",8
"SDK",8
"LXG",7
"ODY",7
"SHE",8
"DOY",8
"MNI",1
"PSG",-9
"LYA",8
"XUZ",8
"IFN",3.5
"MWQ",6.5
"KHM",6.5
"DLI",7
"VDH",7
"VKG",7
"CAH",7
"VCL",7
"TBB",7
"PYY",7
"BWK",1
"NSI",1
"CKY",0
,1
,1
"AAH",1
"FKB",1
"SFB",-5
"PQC",7
"JST",-5
"LUA",5.75
"BHP",5.75
"LDN",5.75
"JMO",5.75
"NGX",5.75
"PPL",5.75
"TMK",5.75
"RUM",5.75
"DNP",5.75
"RUK",5.75
"JUM",5.75
"HRJ",5.75
"TPJ",5.75
"TMI",5.75
"SKH",5.75
"IMK",5.75
"DOP",5.75
"BJH",5.75
"DHI",5.75
"MWX",9
"JTY",2
"JIK",2
"JKL",2
"MLO",2
"JNX",2
"PAS",2
"KZS",2
"RMF",2
"NRN",1
"USU",8
"BXU",8
"DPL",8
"LAO",8
"LGP",8
"OZC",8
"ZQW",1
"CEB",8
"NOE",1
"JUI",1
"BPS",-3
"GDA",1
,-3
,-3
"PMW",-3
"CLV",-3
"MSO",-7
"BKQ",10
"BDB",10
"GCN",-7
"SGR",-6
"HIS",10
"APA",-7
"CVN",-6
"FST",-6
"LVS",-7
"IWS",-6
"LHX",-7
"LRU",-7
"BKD",-6
"TPL",-6
"OZA",-6
,8
"HEW",2
"WKL",-10
"KDM",5
"LAK",-7
"YWJ",-7
"ZFN",-7
"YGH",-7
,-7
,-7
"TAH",11
,5
"YPC",-7
,-7
"SRZ",-4
"KUS",-2
"SAB",-4
"EGE",-7
,-7
"SKN",1
"CGF",-5
"MFD",-5
"CSG",-5
"LAW",-6
"FNL",-7
,2
,2
"FLG",-7
"TVL",-8
"TWF",-7
"MCM",1
"MVY",-5
"UUU",-5
"VSF",-5
"CON",-5
"SFM",-5
"GON",-5
"STC",-6
"BPE",6.5
"GTR",-6
"GOJ",3
"HQM",-8
"ERI",-5
,5
"HYA",-5
"SPR",-6
"SDX",-7
,-6
,1
,5.5
"MGW",-5
"CRW",-5
"AVP",-5
"BJI",-6
"BAK",4
"THG",10
"FGI",-11
"BNK",10
"FAR",-6
"MKC",-6
"AZA",-7
"RBE",7
"GCC",-7
"TOF",7
"NZJ",-8
"PHY",7
"CJM",7
"JZH",8
"SWA",8
,0
"GEO",-4
"AGT",-4
"OGL",-4
"KAI",-4
"DNH",8
"AOI",1
,9
"ECA",1
"CPO",-4
"TCP",2
"LYB",-5
"BJV",2
"TBJ",1
"SAW",2
"SCE",-5
"BME",8
"NTL",10
,0
"KLU",1
"CGU",-4
,1
"HFT",1
"HVG",1
"MEH",1
"VDS",1
,1
"IKA",3.5
"MHD",3.5
"QEF",1
"UIK",8
"MDG",8
"MEI",-6
"SPI",-6
"HKV",2
"CEZ",-7
"HDN",-7
"GUP",-7
"LBL",-6
"LAA",-7
"GLD",-6
"COD",-7
"HOV",1
,0
"ISC",0
"SGF",-6
"NVK",1
"BVG",1
"FBU",1
"NSK",7
"AAQ",3
"JLN",-6
"ABE",-5
"XNA",-6
"GUW",5
"KZO",6
"SBN",-5
"BKA",3
,2
"ARH",3
"RTW",5
"NUX",5
"NOJ",5
"ZWU",-5
"SCO",5
"UCT",3
"USK",3
"PEX",3
"NNM",3
"PKV",3
"KGP",5
"KJA",7
"KGF",5
,6
"URJ",5
"CRZ",5
"IWA",3
"CGQ",8
"KIJ",9
"JON",-10
